salsify:id,salsify:name,salsify:url,salsify:source_url,salsify:asset_resource_type,salsify:asset_height,salsify:asset_width,salsify:asset_size,enableCompare,headerMenuOrientation,showInMenu
beauty-hair-care-hair-styling-tools-curling-irons,Curling Irons,http://images.salsify.com/image/upload/s--Qu__qywc--/doybyeiwj85z8kdpeibk.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-fragrances-womens-pefumes,Pefumes,http://images.salsify.com/image/upload/s--B-0wJ-Fh--/i1tvffmya67lbb17apec.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-hair-care-hair-styling-tools,Hair Styling Tools,http://images.salsify.com/image/upload/s--Clz-SYhS--/s26psoslhq7g6vk4gwdo.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-fragrances-deoderants-powders,Deoderants & Powders,http://images.salsify.com/image/upload/s--p9UdaYjE--/rbtabbdoimmsfgkjzlyg.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-hair-care,Hair Care,http://images.salsify.com/image/upload/s--6cg_vLTD--/nc3nzc01wllfo0lgupkz.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-fragrances-mens-cologne,Cologne,http://images.salsify.com/image/upload/s--hY9BNG00--/f8pqfg9f5jd1yfdknwfb.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-beauty-accessories-tools-mirrors,Mirrors,http://images.salsify.com/image/upload/s--ckXGwoLt--/zy5ycrpfmxfyzcuynbld.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-fragrances-fragrance-gift-value-sets,Fragrance Gift & Value Sets,http://images.salsify.com/image/upload/s--X1c4ER9r--/ts27t4bgih1ozs9sgj2j.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-fragrances,Fragrances,http://images.salsify.com/image/upload/s--9nFPDnG5--/enc4193ouleoxmcnjqre.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-beauty-accessories-tools-makeup-brushes-tools,Makeup Brushes & Tools,http://images.salsify.com/image/upload/s--7cHZpekl--/bvgnqf7uizj2q9t2zah2.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-beauty-accessories-tools,Beauty Accessories & Tools,http://images.salsify.com/image/upload/s--S8Ivlkxn--/bp3sdlfhuqn9em3gigwa.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-beauty-accessories-tools-cosmetic-bags-organizers,Cosmetic Bags & Organizers,http://images.salsify.com/image/upload/s---L5nd9pE--/uo2cjsj7vk02hzxnc1n5.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-bath-body-bubble-baths-soaks,Bubble Baths & Soaks,http://images.salsify.com/image/upload/s--pvMhY2TJ--/ujm6obli6hr5cut8yhwc.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-bath-body-foot-care,Foot Care,http://images.salsify.com/image/upload/s--V96HInJ7--/z4apigbpm4zxvgcduhcu.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-bath-body-body-scrubs,Body Scrubs,http://images.salsify.com/image/upload/s--e3p_8862--/hmjfdlhuicieqortmyx6.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-bath-body-soaps-body-washes,Soaps & Body Washes,http://images.salsify.com/image/upload/s--tSAkybmz--/koprdga33a0hqrnylfft.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty,Beauty,http://images.salsify.com/image/upload/s--Ds0ThClP--/clgejkwzelkr3vxawarx.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,No,,Yes
beauty-bath-body-body-moisturizers-lotions,Body Moisturizers & Lotions,http://images.salsify.com/image/upload/s--kEI8QlAu--/pjxppsarijvpn1wyolle.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-bath-body,Bath & Body,http://images.salsify.com/image/upload/s--hm-ivsjC--/oy3s95vcai0md9rslnvm.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-kids-toys-games-toy-trucks,Toy Trucks,http://images.salsify.com/image/upload/s--EOIOqhOr--/ofeijbkkgfvnfuhzezbo.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-kids-toys-games-remote-control-toys,Remote Control Toys,http://images.salsify.com/image/upload/s--HKgSMEYb--/haqkd9nijyrfj1t3jwtf.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-kids-toys-games-stuffed-animals-plush,Stuffed Animals & Plush,http://images.salsify.com/image/upload/s--lBFwDs29--/xaat16wztin7iu0lucya.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-kids-toys-games-outdoor-toys,Outdoor Toys,http://images.salsify.com/image/upload/s--Pgs0IEVO--/fmlzhbq2ojmgv9adpxtf.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-kids-toys-games-dolls-dollhouses,Dolls & Dollhouses,http://images.salsify.com/image/upload/s--abjzfZ22--/pjl4qdqnkcoxeckcceio.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-kids-toys-games-arts-crafts,Arts & Crafts,http://images.salsify.com/image/upload/s--m_UVJ5zO--/wytnkll6macdmwb37gkf.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-kids-toys-games-dress-up-pretend-play,Dress-Up & Pretend Play,http://images.salsify.com/image/upload/s--lv36FjIC--/dtiachb9znztxlcocjsx.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-kids-toys-games-action-figures-superhero-toys,Action Figures & Superhero Toys,http://images.salsify.com/image/upload/s--IN3TOggr--/phcvfljvswt3c8aunsxx.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-kids-toys-games-games-puzzles,Games & Puzzles,http://images.salsify.com/image/upload/s--XAkDSd0Y--/h7hagndh36fkd8y7ciah.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-kids-toys-games,Kids Toys & Games,http://images.salsify.com/image/upload/s--hrXGAPY8--/go5df2xiew1tdzra7iv4.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-nursery-decor-mobiles-soothers,Mobiles & Soothers,http://images.salsify.com/image/upload/s--R21dgROb--/lcx144wrn4w6huhr4qw3.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-nursery-decor-nursery-decor,Nursery Decor,http://images.salsify.com/image/upload/s--Gv2okMh4--/eegklcfhcmqbbgs1zcvc.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-nursery-decor-diapering-storage,Diapering & Storage,http://images.salsify.com/image/upload/s--bPNCVi0X--/sejmbhntgr3jpo9lkvbp.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-nursery-decor-baby-bedding-crib-sheets,Crib Sheets,http://images.salsify.com/image/upload/s--3qL5fiij--/tnahx9h9aq26gdp0cpch.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
kids-baby-nursery-decor-baby-bedding-crib-rail-covers,Crib Rail Covers,http://images.salsify.com/image/upload/s--1pVWabox--/pbrbmv38gpgoa6ffg6u7.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
kids-baby-nursery-decor-baby-bedding-crib-bumpers,Crib Bumpers,http://images.salsify.com/image/upload/s--vvj_-cjV--/pm46uxzcdy9m0w4unqy2.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
kids-baby-nursery-decor-baby-bedding-changing-pad-covers,Changing Pad Covers,http://images.salsify.com/image/upload/s--kY8e0k80--/juemxfhjsahqv73pu63h.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
kids-baby-nursery-decor-baby-bedding-baby-blankets,Blankets,http://images.salsify.com/image/upload/s--ZK9IwRjA--/ehc3prhydezj3pkdv9vz.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
kids-baby-nursery-decor-baby-bedding-crib-bedding-sets,Crib Bedding Sets,http://images.salsify.com/image/upload/s--YF4E2Lug--/mlwtgduggq82cj8ryhqa.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
kids-baby-baby-essentials-pacifiers,Pacifiers,http://images.salsify.com/image/upload/s--V2QgpPF2--/bwaat86mvcgprqgt9sq3.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-baby-essentials-diaper-bags,Diaper Bags,http://images.salsify.com/image/upload/s--hdtDZ3lD--/tl2u5csptw9hrql55myu.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-nursery-decor-baby-bedding,Bedding,http://images.salsify.com/image/upload/s--t1fHuAYL--/ydt5qqgpd4xxo7nsjcn4.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-nursery-decor,Nursery & Decor,http://images.salsify.com/image/upload/s--qnRmsOpv--/oougu20efnyqumwg1lyp.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-baby-essentials-baby-shoes,Shoes,http://images.salsify.com/image/upload/s---RVGiWMA--/kktzui8s8yjpighz3tku.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-baby-essentials-baby-toys,Toys,http://images.salsify.com/image/upload/s--31nKJD5O--/wvlh4dkia9z9ndv1o7q9.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-baby-essentials-baby-keepsakes-milestones,Keepsakes & Milestones,http://images.salsify.com/image/upload/s--i-aQBnAY--/tvivrpbzbv5kec8eqitt.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-baby-essentials-baby-bibs-burp-cloths,Bibs & Burp Cloths,http://images.salsify.com/image/upload/s--v-T18cm6--/gduexdldnooj8victlwh.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-baby-essentials,Essentials,http://images.salsify.com/image/upload/s--mBpkuW7O--/ns9kowy1xu3rzh6jdylk.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-baby-essentials-baby-bath-accessories,Bath Accessories,http://images.salsify.com/image/upload/s--Wrp6vtmC--/bvjxc6a2z0qo9tovmyoc.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-swimsuits,Swimsuits,http://images.salsify.com/image/upload/s--ac18laW7--/uwvfav3jzovmlkdu0qhg.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-underwear,Underwear,http://images.salsify.com/image/upload/s--_Df9pe_J--/dnaktwsu4m6vxvvru7le.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-socks,Socks,http://images.salsify.com/image/upload/s--iYGpY-VA--/vpnb48o4cxa1eh033xre.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-sweaters,Girls' Sweaters,http://images.salsify.com/image/upload/s--AWr6TeVv--/uwojx9usrmevawy6goih.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-shorts,Shorts,http://images.salsify.com/image/upload/s--WjE1eYwK--/hsbavnu4ipzll3dai4gd.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-jackets-coats,Jackets & Coats,http://images.salsify.com/image/upload/s--3FuyelN6--/c8dqugdof73zkuxabi1f.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-skirts-skorts,Skirts & Skorts,http://images.salsify.com/image/upload/s--aj3OMP4U--/vcn6b0wj3rc6jmao8mmz.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-shirts-tops,Shirts & Tops,http://images.salsify.com/image/upload/s--Th_-hCsO--/y7ir9vj8eillfvc9bsqm.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-jumpsuits-rompers,Jumpsuits & Rompers,http://images.salsify.com/image/upload/s--vWtrJ8o4--/rgx9jnu2uux7wddeszki.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-pants,Pants,http://images.salsify.com/image/upload/s--huezfAxH--/zjjqziflk5kupnog4tff.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-school-uniforms,School Uniforms,http://images.salsify.com/image/upload/s--TodmhLFm--/pwdmvywuzndfzg2gw9zn.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-pajamas,Pajamas,http://images.salsify.com/image/upload/s--qnpJdn6W--/tjirmjoeabf5nt71ciik.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-sets-outfits,Sets & Outfits,http://images.salsify.com/image/upload/s--AzQ8Q162--/odofddoelctgweiddiqb.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-fan-gear,Fan Gear,http://images.salsify.com/image/upload/s--HnlE59Vz--/sljsov8zjdtedhvtmkox.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-jeans,Jeans,http://images.salsify.com/image/upload/s--LvU9f69x--/k335g6ma70znz6zftsab.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-dresses,Dresses,http://images.salsify.com/image/upload/s--eq5Htgsj--/nbwcmmkur8vcvzoeywfo.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-character-apparel,Character Apparel,http://images.salsify.com/image/upload/s--gIPh_N0y--/s44cskcx2inuitlavtmg.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-accessories,Accessories,http://images.salsify.com/image/upload/s--19OVD_1n--/gn8682hxcxkguc3wkrbd.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing-girls-activewear,Activewear,http://images.salsify.com/image/upload/s--aICgFm-B--/vrittowrblwqg5gliqrj.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-socks,Socks,http://images.salsify.com/image/upload/s--3eMqrMre--/irmqtzoc8fdimvwjyapk.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-girls-clothing,Clothing,http://images.salsify.com/image/upload/s--8fJml0jY--/mjavcz4jpj3wjfj5alh6.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-suits-dresswear,Suits & Dresswear,http://images.salsify.com/image/upload/s--O5_oE75m--/n86ccxpysju6fq4vuih3.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-underwear,Underwear,http://images.salsify.com/image/upload/s--d2IVcQwL--/udnejnrjkpzbjhwpbfv9.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-swim-trunks,Swim Trunks,http://images.salsify.com/image/upload/s--aOqQNpjk--/zzgi1mdylpleoaczxiue.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-shirts-tops,Shirts & Tops,http://images.salsify.com/image/upload/s--nSdwI4_7--/cxdws4sf06inqks8u0q3.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-shorts,Shorts,http://images.salsify.com/image/upload/s--XyNixzpK--/jiquba7yi97zq6qzo92b.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-sets-outfits,Sets & Outfits,http://images.salsify.com/image/upload/s--Whe_Xoav--/zkbqin1d4x3kpxjkvfxc.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-jeans,Jeans,http://images.salsify.com/image/upload/s--nJ61gtfJ--/wt7tjicwn4s55xemhxu6.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-pajamas,Pajamas,http://images.salsify.com/image/upload/s--CSaHVdN9--/viphiojm735ctonntgk0.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-school-uniforms,School Uniforms,http://images.salsify.com/image/upload/s--rQ7NUvHL--/owkdkr4lrr8gykzzgklw.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-pants,Pants,http://images.salsify.com/image/upload/s--BTSTCV7_--/kgd8idmxvo9tofngnlmf.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-fan-gear,Fan Gear,http://images.salsify.com/image/upload/s--mcejcm_y--/f5gbvuoglewwyvyrzths.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-activewear,Activewear,http://images.salsify.com/image/upload/s--cjnd6WoB--/cxn4hzqcjukahmwknqha.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-jackets-coats,Jackets & Coats,http://images.salsify.com/image/upload/s--sMrC8EBy--/rymaiq85zgxr2dij6noe.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing,Clothing,http://images.salsify.com/image/upload/s--f0stOuNV--/yvi0zncdx2pnqc3tr2xq.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-character-apparel,Character Apparel,http://images.salsify.com/image/upload/s--OWCTPPX1--/smi2jtt0xrurgkd47kc2.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
kids-baby-boys-clothing-boys-accessories,Accessories,http://images.salsify.com/image/upload/s--yuTD7TWf--/batsyys2dnqguoghzry2.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-skin-care-cleansers-cleansing-oil,Cleansing Oil,http://images.salsify.com/image/upload/s--K2cIb3oM--/bis2yjpi4buuxiwojmyj.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-skin-care-cleansers,Cleansers,http://images.salsify.com/image/upload/s--AKZu0mAv--/s9lncftelsft9skvjgw7.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-skin-care,Skin Care,http://images.salsify.com/image/upload/s--efiG_rW3--/tueguilehwfg8wcjsn34.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-nails-nail-base-coat-top-coats,Nail Base Coat & Top Coats,http://images.salsify.com/image/upload/s--tXyjIloK--/wy1hejhvwl1bdntmogi2.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-nails-nail-polish,Nail Polish,http://images.salsify.com/image/upload/s--q-mzOzk6--/jt8vrcfewahlzondvdmi.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-nails-nail-gift-sets,Nail Gift Sets,http://images.salsify.com/image/upload/s--O5z1oWT---/qvx8g6znm6whktiny0f1.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-nails-nail-art,Nail Art,http://images.salsify.com/image/upload/s--ZuCdsGV2--/os6dczu6govo1ljaiiki.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-nails-manicure-pedicure-tools,Manicure & Pedicure Tools,http://images.salsify.com/image/upload/s--6g4QxjKN--/h5ufzfud3twjy3mqcoat.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
